Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
00000990001115,Roma,Sacred songs,12.67,41.97,1617,"","",7003138
00000990001116,Roma,Sacred songs,12.67,41.97,1618,"","",7003138
00000990001117,Roma,Sacred concerts (voc.),12.67,41.97,1620,"","",7003138
00000990001119,Venezia,Madrigals,12.57,45.58,1599,"","",7003006
00000990001120,Venezia,Madrigals,12.57,45.58,1608,"","",7003006
00000990001121,Venezia,Madrigals,12.57,45.58,1611,"","",7003006
00000990001122,Roma,Madrigals,12.67,41.97,1617,"","",7003138
00000990001123,Roma,Motets,12.67,41.97,1617,"","",7003138
00000990001124,Roma,Madrigals,12.67,41.97,1619,"","",7003138
00000990001125,Roma,Arias (voc.),12.67,41.97,1619,"","",7003138
00000990001126,Roma,Sacred songs,12.67,41.97,1619,"","",7003138
00000990001127,Roma,Ricercares (instr.),12.67,41.97,1618,"","",7003138
00000990001128,Paris,Sonatas,2.33,48.87,1724,"","",7008038
00000990001129,Paris,Suites,2.33,48.87,1726,"","",7008038
00000990001130,Paris,Suites,2.33,48.87,1726,"","",7008038
00000990001131,Paris,Sonatas,2.33,48.87,1729,"","",7008038
00000990001132,Paris,Sonatas,2.33,48.87,1729,"","",7008038
00000990001133,Paris,Musettes,2.33,48.87,1730,"","",7008038
00000990001134,Paris,Musettes,2.33,48.87,1730,"","",7008038
00000990001144,Ancona,Ricercares (instr.),13.52,43.62,1674,"","",7003980
00000990001147,Roma,Sacred songs,12.67,41.97,1618,"","",7003138
00000990001209,Milano,Masses,9.5,45.5,1678,"","",7003150
00000990001210,Milano,Masses,9.5,45.5,1691,"","",7003150
00000990001214,Venezia,Madrigals,12.57,45.58,1583,"","",7003006
00000990001215,Venezia,Madrigals,12.57,45.58,1585,"","",7003006
00000990001216,Venezia,Madrigals,12.57,45.58,1592,"","",7003006
00000990001217,Venezia,Motets,12.57,45.58,1650,"","",7003006
00000990001223,Paris,Chaconnes,2.33,48.87,1689,"","",7008038
00000990001224,Paris,Chaconnes,2.33,48.87,1703,"","",7008038
00000990001226,Firenze,Arias (voc.),11.25,43.78,1635,"","",7000457
00000990001227,Venezia,Responsories,12.57,45.58,1623,"","",7003006
00000990001228,Venezia,Madrigals,12.57,45.58,1617,"","",7003006
00000990001235,Roma,Motets,12.67,41.97,1552,"","",7003138
00000990001236,Roma,Madrigals,12.67,41.97,1563,"","",7003138
00000990001237,Roma,Masses,12.67,41.97,1567,"","",7003138
00000990001238,Roma,Sacred songs,12.67,41.97,1568,"","",7003138
00000990001239,Roma,Sacred songs,12.67,41.97,1570,"","",7003138
00000990001240,Roma,Sacred songs,12.67,41.97,1577,"","",7003138
00000990001242,Venezia,Madrigals,12.57,45.58,1547,"","",7003006
00000990001243,Roma,Madrigals,12.67,41.97,1551,"","",7003138
00000990001244,Roma,Madrigals,12.67,41.97,1554,"","",7003138
00000990001245,Roma,Madrigals,12.67,41.97,1565,"","",7003138
00000990001248,Venezia,Motets,12.57,45.58,1567,"","",7003006
00000990001249,Venezia,Masses,12.57,45.58,1573,"","",7003006
00000990001250,Venezia,Madrigals,12.57,45.58,1564,"","",7003006
00000990001251,Venezia,Ricercares (voc.),12.57,45.58,1556,"","",7003006
00000990001252,Venezia,Ricercares (voc.),12.57,45.58,1588,"","",7003006
00000990001253,Venezia,Toccatas,12.57,45.58,1604,"","",7003006
00000990001254,Napoli,Psalms,14.42,40.88,1635,"","",7003013
00000990001260,Venezia,Sacred songs,12.57,45.58,1575,"","",7003006
00000990001261,Venezia,Masses,12.57,45.58,1578,"","",7003006
00000990001262,Venezia,Masses,12.57,45.58,1587,"","",7003006
00000990001263,Brescia,Motets,10.22,45.55,1581,"","",7005764
00000990001264,Venezia,Masses,12.57,45.58,1589,"","",7003006
00000990001265,Venezia,Psalms,12.57,45.58,1592,"","",7003006
00000990001266,Venezia,Masses,12.57,45.58,1603,"","",7003006
00000990001267,Venezia,Masses,12.57,45.58,1603,"","",7003006
00000990001268,Venezia,Madrigals,12.57,45.58,1571,"","",7003006
00000990001269,Venezia,Ricercares (instr.),12.57,45.58,1608,"","",7003006
00000990001271,Roma,Sacred songs,12.67,41.97,1614,"","",7003138
00000990001272,Roma,Sacred songs,12.67,41.97,1615,"","",7003138
00000990001273,Roma,Sacred songs,12.67,41.97,1616,"","",7003138
00000990001274,Roma,Sacred songs,12.67,41.97,1616,"","",7003138
00000990001275,Roma,Madrigals,12.67,41.97,1614,"","",7003138
00000990001277,Freiberg,Lieder,13.35,50.92,1643,"","",7013226
00000990001278,Freiberg,Wedding music,13.35,50.92,1644,"","",7013226
00000990001290,Brieg,Wedding music,17.47,50.35,1681,"","",7007623
00000990001291,Venezia,Madrigals,12.57,45.58,1600,"","",7003006
00000990001292,Antwerpen,Chansons,4.42,51.22,1542,"","",7007856
00000990001305,Wittenberg,Sacred songs,12.65,51.88,1557,"","",7012349
00000990001306,Jena,Versi (voc.),11.58,50.93,1561,"","",7005973
00000990001307,Nürnberg,Psalms,11.07,49.45,1571,"","",7004334
00000990001308,Napoli,Canzonettas,14.42,40.88,1616,"","",7003013
00000990001309,Roma,Tonos,12.67,41.97,1624,"","",7003138
00000990001310,Venezia,Madrigals,12.57,45.58,1542,"","",7003006
00000990001311,Venezia,Madrigals,12.57,45.58,1543,"","",7003006
00000990001312,Venezia,Madrigals,12.57,45.58,1559,"","",7003006
00000990001313,Venezia,Madrigals,12.57,45.58,1587,"","",7003006
00000990001314,Paris,Madrigals,2.33,48.87,1601,"","",7008038
00000990001315,Venezia,Madrigals,12.57,45.58,1539,"","",7003006
00000990001316,Venezia,Madrigals,12.57,45.58,1541,"","",7003006
00000990001317,Venezia,Madrigals,12.57,45.58,1541,"","",7003006
00000990001318,Venezia,Madrigals,12.57,45.58,1543,"","",7003006
00000990001319,Venezia,Madrigals,12.57,45.58,1543,"","",7003006
00000990001320,Venezia,Madrigals,12.57,45.58,1544,"","",7003006
00000990001321,Venezia,Madrigals,12.57,45.58,1545,"","",7003006
00000990001322,Venezia,Madrigals,12.57,45.58,1546,"","",7003006
00000990001323,Venezia,Madrigals,12.57,45.58,1546,"","",7003006
00000990001325,Venezia,Madrigals,12.57,45.58,1550,"","",7003006
00000990001326,Venezia,Madrigals,12.57,45.58,1551,"","",7003006
00000990001327,Venezia,Madrigals,12.57,45.58,1553,"","",7003006
00000990001328,Venezia,Madrigals,12.57,45.58,1553,"","",7003006
00000990001329,Venezia,Madrigals,12.57,45.58,1556,"","",7003006
00000990001330,Venezia,Madrigals,12.57,45.58,1557,"","",7003006
00000990001331,Venezia,Madrigals,12.57,45.58,1558,"","",7003006
00000990001332,Venezia,Madrigals,12.57,45.58,1559,"","",7003006
00000990001333,Venezia,Madrigals,12.57,45.58,1561,"","",7003006
00000990001334,Venezia,Madrigals,12.57,45.58,1566,"","",7003006
00000990001335,Venezia,Madrigals,12.57,45.58,1572,"","",7003006
00000990001336,Venezia,Madrigals,12.57,45.58,1579,"","",7003006
00000990001337,Venezia,Madrigals,12.57,45.58,1581,"","",7003006
00000990001338,Firenze,Madrigals,11.25,43.78,1585,"","",7000457
00000990001339,Venezia,Madrigals,12.57,45.58,1603,"","",7003006
00000990001340,Milano,Madrigals,9.5,45.5,1566,"","",7003150
00000990001341,Venezia,Madrigals,12.57,45.58,1568,"","",7003006
00000990001342,Venezia,Madrigals,12.57,45.58,1568,"","",7003006
00000990001344,Venezia,Madrigals,12.57,45.58,1575,"","",7003006
00000990001345,Venezia,Madrigals,12.57,45.58,1585,"","",7003006
00000990001346,Venezia,Madrigals,12.57,45.58,1586,"","",7003006
00000990001347,Venezia,Madrigals,12.57,45.58,1597,"","",7003006
00000990001348,Venezia,Madrigals,12.57,45.58,1601,"","",7003006
00000990001349,Venezia,Madrigals,12.57,45.58,1606,"","",7003006
00000990001350,Venezia,Madrigals,12.57,45.58,1608,"","",7003006
00000990001351,Venezia,Madrigals,12.57,45.58,1608,"","",7003006
00000990001352,Venezia,Madrigals,12.57,45.58,1615,"","",7003006
00000990001353,Venezia,Madrigals,12.57,45.58,1617,"","",7003006
00000990001354,Venezia,Madrigals,12.57,45.58,1617,"","",7003006
00000990001355,Bracciano,Madrigals,12.18,42.1,1620,"","",7007170
00000990001356,Palermo,Madrigals,13.38,38.13,1592,"","",7003928
00000990001357,Milano,Madrigals,9.5,45.5,1597,"","",7003150
00000990001358,Perugia,Madrigals,12.37,43.13,1603,"","",7000526
00000990001359,Napoli,Madrigals,14.42,40.88,1608,"","",7003013
00000990001360,Napoli,Madrigals,14.42,40.88,1625,"","",7003013
00000990001361,Napoli,Madrigals,14.42,40.88,1628,"","",7003013
00000990001362,Napoli,Madrigals,14.42,40.88,1654,"","",7003013
00000990001363,Roma,Madrigals,12.67,41.97,1627,"","",7003138
00000990001364,Roma,Madrigals,12.67,41.97,1630,"","",7003138
00000990001365,Napoli,Madrigals,14.42,40.88,1632,"","",7003013
00000990001366,Roma,Madrigals,12.67,41.97,1640,"","",7003138
00000990001367,Bracciano,Madrigals,12.18,42.1,1642,"","",7007170
00000990001368,London,Sonatas,-0.17,51.5,1728,"","",7011781
00000990001370,Venezia,Madrigals,12.57,45.58,1539,"","",7003006
00000990001371,Venezia,Madrigals,12.57,45.58,1541,"","",7003006
00000990001372,Venezia,Madrigals,12.57,45.58,1543,"","",7003006
00000990001373,Venezia,Madrigals,12.57,45.58,1552,"","",7003006
00000990001374,Venezia,Madrigals,12.57,45.58,1560,"","",7003006
00000990001375,Venezia,Madrigals,12.57,45.58,1539,"","",7003006
00000990001376,Venezia,Madrigals,12.57,45.58,1539,"","",7003006
00000990001377,Venezia,Madrigals,12.57,45.58,1541,"","",7003006
00000990001378,Venezia,Madrigals,12.57,45.58,1543,"","",7003006
00000990001379,Venezia,Madrigals,12.57,45.58,1556,"","",7003006
00000990001380,Venezia,Madrigals,12.57,45.58,1539,"","",7003006
00000990001381,Venezia,Madrigals,12.57,45.58,1541,"","",7003006
00000990001382,Venezia,Madrigals,12.57,45.58,1545,"","",7003006
00000990001383,Venezia,Madrigals,12.57,45.58,1544,"","",7003006
00000990001384,Venezia,Madrigals,12.57,45.58,1550,"","",7003006
00000990001385,Paris,Masses,2.33,48.87,1557,"","",7008038
00000990001387,Paris,Chansons,2.33,48.87,1567,"","",7008038
00000990001388,Paris,Chansons,2.33,48.87,1567,"","",7008038
00000990001389,Paris,Chansons,2.33,48.87,1569,"","",7008038
00000990001390,Paris,Chansons,2.33,48.87,1569,"","",7008038
00000990001391,Paris,Chansons,2.33,48.87,1561,"","",7008038
00000990001393,Venezia,Madrigals,12.57,45.58,1597,"","",7003006
00000990001397,Venezia,Responsories,12.57,45.58,1612,"","",7003006
00000990001398,Strasbourg,Festive music,7.75,48.58,1581,"","",7012346
00000990001401,Bologna,Capriccios (instr.),11.33,44.5,1669,"","",7004847
00000990001406,Antwerpen,Motets,4.42,51.22,1676,"","",7007856
00000990001408,Antwerpen,Motets,4.42,51.22,1682,"","",7007856
00000990001416,Bologna,Motets,11.33,44.5,1669,"","",7004847
00000990001417,Bologna,Psalms,11.33,44.5,1669,"","",7004847
00000990001418,Bologna,Psalms,11.33,44.5,1669,"","",7004847
00000990001421,Bologna,Sonatas,11.33,44.5,1670,"","",7004847
00000990001422,Bologna,Divertimentos,11.33,44.5,1695,"","",7004847
00000990001423,Bologna,Dances,11.33,44.5,1686,"","",7004847
00000990001424,Bologna,Dances,11.33,44.5,1695,"","",7004847
00000990001425,Bologna,Dances,11.33,44.5,1702,"","",7004847
00000990001456,Bologna,Masses,11.33,44.5,1670,"","",7004847
00000990001458,Bologna,Hymns,11.33,44.5,1670,"","",7004847
00000990001471,Bologna,Psalms,11.33,44.5,1671,"","",7004847
00000990001522,Bologna,Psalms,11.33,44.5,1678,"","",7004847
00000990001525,Mantova,Antiphonies,10.78,45.17,1672,"","",7005880
00000990001535,Mantova,Motets,10.78,45.17,1676,"","",7005880
00000990001538,Bologna,Motets,11.33,44.5,1678,"","",7004847
00000990001539,Venezia,Motets,12.57,45.58,1685,"","",7003006
00000990001542,Bologna,Duets (voc.),11.33,44.5,1677,"","",7004847
00000990001546,Antwerpen,Correnti,4.42,51.22,1651,"","",7007856
00000990001547,Venezia,Correnti,12.57,45.58,1659,"","",7003006
00000990001550,Venezia,Madrigals,12.57,45.58,1612,"","",7003006
00000990001555,Venezia,Sacred songs,12.57,45.58,1613,"","",7003006
00000990001566,Venezia,Motets,12.57,45.58,1613,"","",7003006
00000990001568,Venezia,Madrigals,12.57,45.58,1616,"","",7003006
00000990001571,Venezia,Masses,12.57,45.58,1617,"","",7003006
00000990001585,Venezia,Madrigals,12.57,45.58,1617,"","",7003006
00000990001587,Venezia,Motets,12.57,45.58,1617,"","",7003006
00000990001588,Venezia,Psalms,12.57,45.58,1619,"","",7003006
00000990001600,Venezia,Madrigals,12.57,45.58,1619,"","",7003006
00000990001603,Venezia,Masses,12.57,45.58,1628,"","",7003006
00000990001615,Venezia,Ballettos (voc.),12.57,45.58,1582,"","",7003006
00000990001685,Thorn,Wedding music,18.58,53.02,1600,"","",7007831
00000990001688,Thorn,Wedding music,18.58,53.02,1601,"","",7007831
00000990001692,Roma,Madrigals,12.67,41.97,1647,"","",7003138
00000990001696,Venezia,Madrigals,12.57,45.58,1607,"","",7003006
00000990001710,Venezia,Motets,12.57,45.58,1617,"","",7003006
00000990001713,Venezia,Masses,12.57,45.58,1618,"","",7003006
00000990001715,Venezia,Masses,12.57,45.58,1623,"","",7003006
00000990001725,Venezia,Madrigals,12.57,45.58,1627,"","",7003006
00000990001726,Venezia,Motets,12.57,45.58,1638,"","",7003006
00000990001728,Hamburg,Wedding music,10,53.58,1651,"","",7003673
00000990001733,Napoli,Canzonettas,14.42,40.88,1606,"","",7003013
00000990001735,Napoli,Madrigals,14.42,40.88,1621,"","",7003013
00000990001764,Napoli,Motets,14.42,40.88,1639,"","",7003013
00000990001766,Paris,Motets,2.33,48.87,1542,"","",7008038
00000990001770,Paris,Motets,2.33,48.87,1542,"","",7008038
00000990001771,Paris,Chansons,2.33,48.87,1552,"","",7008038
00000990001773,Paris,Chansons,2.33,48.87,1564,"","",7008038
00000990001774,Paris,Psalms,2.33,48.87,1554,"","",7008038
00000990001776,Paris,Psalms,2.33,48.87,1555,"","",7008038
00000990001778,Paris,Requiems,2.33,48.87,1558,"","",7008038
00000990001779,Paris,Requiems,2.33,48.87,1559,"","",7008038
00000990001781,Paris,"Masses (cantus firmus-, paraphrase-, parody masses)",2.33,48.87,1558,"","",7008038
00000990001782,Paris,"Masses (cantus firmus-, paraphrase-, parody masses)",2.33,48.87,1558,"","",7008038
00000990001783,Paris,"Masses (cantus firmus-, paraphrase-, parody masses)",2.33,48.87,1568,"","",7008038
00000990001785,Paris,Chansons,2.33,48.87,1570,"","",7008038
00000990001789,Paris,Airs (voc.),2.33,48.87,1599,"","",7008038
00000990001908,Venezia,Madrigals,12.57,45.58,1574,"","",7003006
00000990001912,Venezia,Vocal pieces,12.57,45.58,1613,"","",7003006
00000990001948,Dillingen,Canticles,6.73,49.35,1611,"","",1038818
00000990001952,Venezia,Sacred songs,12.57,45.58,1614,"","",7003006
00000990001953,München,Motets,11.58,48.13,1621,"","",7004333
00000990001971,Milano,Sacred songs,9.5,45.5,1659,"","",7003150
00000990001973,Roma,Lamentations,12.67,41.97,1653,"","",7003138
00000990001991,Roma,Motets,12.67,41.97,1654,"","",7003138
00000990002019,Roma,Masses,12.67,41.97,1660,"","",7003138
00000990002023,Modena,Motets,10.9,44.5,1619,"","",7004597
00000990002071,Paris,Keyboard pieces,2.33,48.87,1670,"","",7008038
00000990002076,Paris,Keyboard pieces,2.33,48.87,1670,"","",7008038
00000990002078,Lyon,Sonatas,-4.02,56.62,1722,"","",1126552
00000990002162,Nürnberg,Sacred songs,11.07,49.45,1651,"","",7004334
00000990002163,Innsbruck,Masses,11.4,47.27,1656,"","",7003249
00000990002164,Innsbruck,Canzonas (instr.),11.4,47.27,1659,"","",7003249
00000990002165,Innsbruck,Sacred songs,11.4,47.27,1661,"","",7003249
00000990002166,Innsbruck,Psalms,11.4,47.27,1662,"","",7003249
00000990002167,Bamberg,Psalms,10.9,49.9,1663,"","",7004325
00000990002168,Bamberg,Requiems,10.9,49.9,1665,"","",7004325
00000990002169,Bamberg,Masses,10.9,49.9,1672,"","",7004325
00000990002170,Kempten,Motets,10.32,47.73,1672,"","",7012530
00000990002171,Mühlhausen,Funeral music,7.73,51.55,1661,"","",1040197
00000990002172,Dresden,Sonatas,13.75,51.05,1652,"","",7004455
00000990002478,Venezia,Motets,12.57,45.58,1595,"","",7003006
00000990002479,Dillingen,Masses,6.73,49.35,1608,"","",1038818
00000990002480,Dillingen,Madrigals,6.73,49.35,1608,"","",1038818
00000990002481,Milano,Motets,9.5,45.5,1599,"","",7003150
00000990002482,Venezia,Masses,12.57,45.58,1625,"","",7003006
00000990002483,Venezia,Madrigals,12.57,45.58,1600,"","",7003006
00000990002484,Venezia,Masses,12.57,45.58,1663,"","",7003006
00000990002485,Venezia,Masses,12.57,45.58,1663,"","",7003006
00000990002486,Venezia,Psalms,12.57,45.58,1664,"","",7003006
00000990002487,Venezia,Sonatas,12.57,45.58,1665,"","",7003006
00000990002490,Venezia,Motets,12.57,45.58,1632,"","",7003006
00000990002491,Venezia,Madrigals,12.57,45.58,1635,"","",7003006
00000990002492,Venezia,Psalms,12.57,45.58,1663,"","",7003006
00000990002500,Roma,Masses,12.67,41.97,1621,"","",7003138
00000990002501,Venezia,Canzonettas,12.57,45.58,1598,"","",7003006
00000990002502,Venezia,Madrigals,12.57,45.58,1598,"","",7003006
00000990002504,Bologna,Scherzos (instr.),11.33,44.5,1674,"","",7004847
00000990002505,Bologna,Allemandes,11.33,44.5,1676,"","",7004847
00000990002506,Venezia,Masses,12.57,45.58,1570,"","",7003006
00000990002507,Venezia,Masses,12.57,45.58,1570,"","",7003006
00000990002508,Venezia,Antiphonies,12.57,45.58,1573,"","",7003006
00000990002509,Venezia,Antiphonies,12.57,45.58,1576,"","",7003006
00000990002510,Venezia,Antiphonies,12.57,45.58,1585,"","",7003006
00000990002511,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1574,"","",7003006
00000990002512,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1580,"","",7003006
00000990002513,Milano,"Masses (cantus firmus-, paraphrase-, parody masses)",9.5,45.5,1586,"","",7003150
00000990002514,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1586,"","",7003006
00000990002515,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1588,"","",7003006
00000990002516,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1590,"","",7003006
00000990002517,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1607,"","",7003006
00000990002518,Venezia,Psalms,12.57,45.58,1574,"","",7003006
00000990002519,Venezia,Psalms,12.57,45.58,1582,"","",7003006
00000990002520,Venezia,Psalms,12.57,45.58,1608,"","",7003006
00000990002521,Venezia,Psalms,12.57,45.58,1575,"","",7003006
00000990002522,Venezia,Psalms,12.57,45.58,1582,"","",7003006
00000990002523,Venezia,Psalms,12.57,45.58,1584,"","",7003006
00000990002524,Milano,Psalms,9.5,45.5,1587,"","",7003150
00000990002525,Venezia,Psalms,12.57,45.58,1587,"","",7003006
00000990002526,Venezia,Psalms,12.57,45.58,1592,"","",7003006
00000990002527,Venezia,Vespers,12.57,45.58,1576,"","",7003006
00000990002528,Venezia,Vespers,12.57,45.58,1581,"","",7003006
00000990002529,Venezia,Vespers,12.57,45.58,1590,"","",7003006
00000990002530,Venezia,Requiems,12.57,45.58,1576,"","",7003006
00000990002531,Venezia,Requiems,12.57,45.58,1585,"","",7003006
00000990002532,Milano,Requiems,9.5,45.5,1590,"","",7003150
00000990002533,Venezia,Psalms,12.57,45.58,1578,"","",7003006
00000990002534,Venezia,Vespers,12.57,45.58,1582,"","",7003006
00000990002535,Venezia,Vespers,12.57,45.58,1586,"","",7003006
00000990002536,Venezia,Vespers,12.57,45.58,1590,"","",7003006
00000990002537,Venezia,Vespers,12.57,45.58,1596,"","",7003006
00000990002538,Venezia,Vespers,12.57,45.58,1598,"","",7003006
00000990002539,Venezia,Vespers,12.57,45.58,1578,"","",7003006
00000990002540,Venezia,Vespers,12.57,45.58,1583,"","",7003006
00000990002541,Venezia,Masses,12.57,45.58,1580,"","",7003006
00000990002542,Venezia,Masses,12.57,45.58,1586,"","",7003006
00000990002543,Venezia,Masses,12.57,45.58,1596,"","",7003006
00000990002544,Venezia,Masses,12.57,45.58,1581,"","",7003006
00000990002545,Venezia,Masses,12.57,45.58,1586,"","",7003006
00000990002546,Venezia,Masses,12.57,45.58,1601,"","",7003006
00000990002547,Brescia,Introits,10.22,45.55,1583,"","",7005764
00000990002548,Venezia,Introits,12.57,45.58,1565,"","",7003006
00000990002549,Venezia,Passions,12.57,45.58,1583,"","",7003006
00000990002550,Venezia,Passions,12.57,45.58,1595,"","",7003006
00000990002551,Venezia,Antiphonies,12.57,45.58,1583,"","",7003006
